Date,GDP_Growth_Rate,Inflation_Rate,NASDAQ_Close,NASDAQ_Volume,Revenue,EPS,FCF,MSFT_Volume,MSFT_Close
2021-08-04,0.656694491,5.251272,14780.5302734375,4337330000.0,41706000000.0,2.05,56118000000.0,16191300.0,280.87408447265625
2021-08-05,0.656694491,5.251272,14895.1201171875,4107300000.0,41706000000.0,2.05,56118000000.0,13900200.0,283.8247985839844
2021-08-06,0.656694491,5.251272,14835.759765625,4173090000.0,41706000000.0,2.05,56118000000.0,16589300.0,283.7660217285156
2021-08-07,0.656694491,5.251272,14835.759765625,4173090000.0,41706000000.0,2.05,56118000000.0,16589300.0,283.7660217285156
2021-08-08,0.656694491,5.251272,14835.759765625,4173090000.0,41706000000.0,2.05,56118000000.0,16589300.0,283.7660217285156
2021-08-09,0.656694491,5.251272,14860.1796875,4111640000.0,41706000000.0,2.05,56118000000.0,16117600.0,282.6582336425781
2021-08-10,0.656694491,5.251272,14788.08984375,3991770000.0,41706000000.0,2.05,56118000000.0,18616600.0,280.8053894042969
2021-08-11,0.656694491,5.251272,14765.1396484375,4002340000.0,41706000000.0,2.05,56118000000.0,13955900.0,281.305419921875
2021-08-12,0.656694491,5.251272,14816.259765625,4049000000.0,41706000000.0,2.05,56118000000.0,14561300.0,284.1091003417969
2021-08-13,0.656694491,5.251272,14822.900390625,4061070000.0,41706000000.0,2.05,56118000000.0,18249000.0,287.08935546875
2021-08-14,0.656694491,5.251272,14822.900390625,4061070000.0,41706000000.0,2.05,56118000000.0,18249000.0,287.08935546875
2021-08-15,0.656694491,5.251272,14822.900390625,4061070000.0,41706000000.0,2.05,56118000000.0,18249000.0,287.08935546875
2021-08-16,0.656694491,5.251272,14793.759765625,3973920000.0,41706000000.0,2.05,56118000000.0,22507600.0,288.80487060546875
2021-08-17,0.656694491,5.251272,14656.1796875,4168880000.0,41706000000.0,2.05,56118000000.0,20075300.0,287.3148193359375
2021-08-18,0.656694491,5.251272,14525.91015625,3841840000.0,41706000000.0,2.05,56118000000.0,21813000.0,285.556640625
2021-08-19,0.656694491,5.251272,14541.7900390625,4191490000.0,41706000000.0,2.05,56118000000.0,29850500.0,291.4891662597656
2021-08-20,0.656694491,5.251272,14714.66015625,3886340000.0,41706000000.0,2.05,56118000000.0,40817600.0,298.9440612792969
2021-08-21,0.656694491,5.251272,14714.66015625,3886340000.0,41706000000.0,2.05,56118000000.0,40817600.0,298.9440612792969
2021-08-22,0.656694491,5.251272,14714.66015625,3886340000.0,41706000000.0,2.05,56118000000.0,40817600.0,298.9440612792969
2021-08-23,0.656694491,5.251272,14942.650390625,3906780000.0,41706000000.0,2.05,56118000000.0,22830200.0,299.2289733886719
2021-08-24,0.656694491,5.251272,15019.7998046875,3809750000.0,41706000000.0,2.05,56118000000.0,18175800.0,297.235107421875
2021-08-25,0.656694491,5.251272,15041.8603515625,3654150000.0,41706000000.0,2.05,56118000000.0,20006100.0,296.6359558105469
2021-08-26,0.656694491,5.251272,14945.8095703125,3630900000.0,41706000000.0,2.05,56118000000.0,17666100.0,293.76788330078125
2021-08-27,0.656694491,5.251272,15129.5,4048610000.0,41706000000.0,2.05,56118000000.0,22605700.0,294.38671875
2021-08-28,0.656694491,5.251272,15129.5,4048610000.0,41706000000.0,2.05,56118000000.0,22605700.0,294.38671875
2021-08-29,0.656694491,5.251272,15129.5,4048610000.0,41706000000.0,2.05,56118000000.0,22605700.0,294.38671875
2021-08-30,0.656694491,5.251272,15265.8896484375,4061760000.0,41706000000.0,2.05,56118000000.0,16348100.0,298.18780517578125
2021-08-31,0.656694491,5.251272,15259.240234375,4188020000.0,41706000000.0,2.05,56118000000.0,26285300.0,296.5082092285156
2021-09-01,0.656694491,5.390349,15309.3798828125,4271690000.0,41706000000.0,2.05,56118000000.0,18983800.0,296.4591064453125
2021-09-02,0.656694491,5.390349,15331.1796875,4050510000.0,41706000000.0,2.05,56118000000.0,16285600.0,295.79119873046875
2021-09-03,0.656694491,5.390349,15363.51953125,3706990000.0,41706000000.0,2.05,56118000000.0,14747900.0,295.7814025878906
2021-09-04,0.656694491,5.390349,15363.51953125,3706990000.0,41706000000.0,2.05,56118000000.0,14747900.0,295.7814025878906
2021-09-05,0.656694491,5.390349,15363.51953125,3706990000.0,41706000000.0,2.05,56118000000.0,14747900.0,295.7814025878906
2021-09-06,0.656694491,5.390349,15363.51953125,3706990000.0,41706000000.0,2.05,56118000000.0,14747900.0,295.7814025878906
2021-09-07,0.656694491,5.390349,15374.330078125,4014250000.0,41706000000.0,2.05,56118000000.0,17180400.0,294.8384704589844
2021-09-08,0.656694491,5.390349,15286.6396484375,4131560000.0,41706000000.0,2.05,56118000000.0,15046800.0,294.867919921875
2021-09-09,0.656694491,5.390349,15248.25,4031140000.0,41706000000.0,2.05,56118000000.0,19927000.0,291.9606018066406
2021-09-10,0.656694491,5.390349,15115.490234375,4587150000.0,41706000000.0,2.05,56118000000.0,19633400.0,290.447998046875
2021-09-11,0.656694491,5.390349,15115.490234375,4587150000.0,41706000000.0,2.05,56118000000.0,19633400.0,290.447998046875
2021-09-12,0.656694491,5.390349,15115.490234375,4587150000.0,41706000000.0,2.05,56118000000.0,19633400.0,290.447998046875
2021-09-13,0.656694491,5.390349,15105.580078125,4723370000.0,41706000000.0,2.05,56118000000.0,23652900.0,291.7052307128906
2021-09-14,0.656694491,5.390349,15037.759765625,4593140000.0,41706000000.0,2.05,56118000000.0,21853400.0,294.45538330078125
2021-09-15,0.656694491,5.390349,15161.5302734375,4465140000.0,41706000000.0,2.05,56118000000.0,28356300.0,299.39593505859375
2021-09-16,0.656694491,5.390349,15181.919921875,3701500000.0,41706000000.0,2.05,56118000000.0,19550800.0,299.788818359375
2021-09-17,0.656694491,5.390349,15043.9697265625,6709540000.0,41706000000.0,2.05,56118000000.0,41372500.0,294.53399658203125
2021-09-18,0.656694491,5.390349,15043.9697265625,6709540000.0,41706000000.0,2.05,56118000000.0,41372500.0,294.53399658203125
2021-09-19,0.656694491,5.390349,15043.9697265625,6709540000.0,41706000000.0,2.05,56118000000.0,41372500.0,294.53399658203125
2021-09-20,0.656694491,5.390349,14713.900390625,4879490000.0,41706000000.0,2.05,56118000000.0,38278700.0,289.06304931640625
2021-09-21,0.656694491,5.390349,14746.400390625,4083010000.0,41706000000.0,2.05,56118000000.0,22364100.0,289.5542297363281
2021-09-22,0.656694491,5.390349,14896.849609375,4252490000.0,41706000000.0,2.05,56118000000.0,26626300.0,293.2669372558594
2021-09-23,0.656694491,5.390349,15052.240234375,4196130000.0,41706000000.0,2.05,56118000000.0,18604600.0,294.2294921875
2021-09-24,0.656694491,5.390349,15047.7001953125,3992150000.0,41706000000.0,2.05,56118000000.0,14999000.0,294.0232849121094
2021-09-25,0.656694491,5.390349,15047.7001953125,3992150000.0,41706000000.0,2.05,56118000000.0,14999000.0,294.0232849121094
2021-09-26,0.656694491,5.390349,15047.7001953125,3992150000.0,41706000000.0,2.05,56118000000.0,14999000.0,294.0232849121094
2021-09-27,0.656694491,5.390349,14969.9697265625,4650790000.0,41706000000.0,2.05,56118000000.0,23571700.0,288.9354248046875
2021-09-28,0.656694491,5.390349,14546.6796875,4989510000.0,41706000000.0,2.05,56118000000.0,43186200.0,278.47491455078125
2021-09-29,0.656694491,5.390349,14512.4404296875,5294600000.0,41706000000.0,2.05,56118000000.0,26353700.0,278.9464416503906
2021-09-30,0.656694491,5.390349,14448.580078125,5950950000.0,41706000000.0,2.05,18730000000.0,32343600.0,276.9034118652344
2021-10-01,1.69569402,6.221869,14566.7001953125,4710720000.0,46152000000.0,2.19,18730000000.0,30086300.0,283.95562744140625
2021-10-02,1.69569402,6.221869,14566.7001953125,4710720000.0,46152000000.0,2.19,18730000000.0,30086300.0,283.95562744140625
2021-10-03,1.69569402,6.221869,14566.7001953125,4710720000.0,46152000000.0,2.19,18730000000.0,30086300.0,283.95562744140625
2021-10-04,1.69569402,6.221869,14255.48046875,4557110000.0,46152000000.0,2.19,18730000000.0,31350700.0,278.0722351074219
2021-10-05,1.69569402,6.221869,14433.830078125,4176390000.0,46152000000.0,2.19,18730000000.0,24993000.0,283.6217041015625
2021-10-06,1.69569402,6.221869,14501.91015625,4465910000.0,46152000000.0,2.19,18730000000.0,28002600.0,287.894287109375
2021-10-07,1.69569402,6.221869,14654.01953125,3984180000.0,46152000000.0,2.19,18730000000.0,20430500.0,289.603271484375
2021-10-08,1.69569402,6.221869,14579.5400390625,3571380000.0,46152000000.0,2.19,18730000000.0,17685700.0,289.603271484375
2021-10-09,1.69569402,6.221869,14579.5400390625,3571380000.0,46152000000.0,2.19,18730000000.0,17685700.0,289.603271484375
2021-10-10,1.69569402,6.221869,14579.5400390625,3571380000.0,46152000000.0,2.19,18730000000.0,17685700.0,289.603271484375
2021-10-11,1.69569402,6.221869,14486.2001953125,3539540000.0,46152000000.0,2.19,18730000000.0,19298600.0,288.994384765625
2021-10-12,1.69569402,6.221869,14465.919921875,4063830000.0,46152000000.0,2.19,18730000000.0,17974100.0,287.6683349609375
2021-10-13,1.69569402,6.221869,14571.6396484375,4053580000.0,46152000000.0,2.19,18730000000.0,23416300.0,291.0373229980469
2021-10-14,1.69569402,6.221869,14823.4296875,4262400000.0,46152000000.0,2.19,18730000000.0,27262900.0,297.3627624511719
2021-10-15,1.69569402,6.221869,14897.33984375,4494440000.0,46152000000.0,2.19,18730000000.0,25384800.0,298.7967529296875
2021-10-16,1.69569402,6.221869,14897.33984375,4494440000.0,46152000000.0,2.19,18730000000.0,25384800.0,298.7967529296875
2021-10-17,1.69569402,6.221869,14897.33984375,4494440000.0,46152000000.0,2.19,18730000000.0,25384800.0,298.7967529296875
2021-10-18,1.69569402,6.221869,15021.8095703125,4167740000.0,46152000000.0,2.19,18730000000.0,22729300.0,301.82196044921875
2021-10-19,1.69569402,6.221869,15129.08984375,4483400000.0,46152000000.0,2.19,18730000000.0,17682100.0,302.7452087402344
2021-10-20,1.69569402,6.221869,15121.6796875,4117050000.0,46152000000.0,2.19,18730000000.0,16537100.0,301.9398498535156
2021-10-21,1.69569402,6.221869,15215.7001953125,4961860000.0,46152000000.0,2.19,18730000000.0,16918100.0,305.2302551269531
2021-10-22,1.69569402,6.221869,15090.2001953125,5775770000.0,46152000000.0,2.19,18730000000.0,17449300.0,303.65869140625
2021-10-23,1.69569402,6.221869,15090.2001953125,5775770000.0,46152000000.0,2.19,18730000000.0,17449300.0,303.65869140625
2021-10-24,1.69569402,6.221869,15090.2001953125,5775770000.0,46152000000.0,2.19,18730000000.0,17449300.0,303.65869140625
2021-10-25,1.69569402,6.221869,15226.7099609375,5750200000.0,46152000000.0,2.19,18730000000.0,17554500.0,302.6470031738281
2021-10-26,1.69569402,6.221869,15235.7099609375,7173230000.0,46152000000.0,2.19,18730000000.0,28107300.0,304.5917663574219
2021-10-27,1.69569402,6.221869,15235.83984375,6130110000.0,46152000000.0,2.19,18730000000.0,52588700.0,317.4194030761719
2021-10-28,1.69569402,6.221869,15448.1201171875,5714890000.0,46152000000.0,2.19,18730000000.0,26297900.0,318.57843017578125
2021-10-29,1.69569402,6.221869,15498.3896484375,5338290000.0,46152000000.0,2.19,18730000000.0,34766000.0,325.71905517578125
2021-10-30,1.69569402,6.221869,15498.3896484375,5338290000.0,46152000000.0,2.19,18730000000.0,34766000.0,325.71905517578125
2021-10-31,1.69569402,6.221869,15498.3896484375,5338290000.0,46152000000.0,2.19,18730000000.0,34766000.0,325.71905517578125
2021-11-01,1.69569402,6.809003,15595.919921875,5273950000.0,46152000000.0,2.19,18730000000.0,27073200.0,323.5090637207031
2021-11-02,1.69569402,6.809003,15649.599609375,5129370000.0,46152000000.0,2.19,18730000000.0,26487100.0,327.2021789550781
2021-11-03,1.69569402,6.809003,15811.580078125,5325110000.0,46152000000.0,2.19,18730000000.0,21500100.0,328.05670166015625
2021-11-04,1.69569402,6.809003,15940.3095703125,5297250000.0,46152000000.0,2.19,18730000000.0,23992200.0,330.4532470703125
2021-11-05,1.69569402,6.809003,15971.58984375,5566400000.0,46152000000.0,2.19,18730000000.0,22570100.0,330.080078125
2021-11-06,1.69569402,6.809003,15971.58984375,5566400000.0,46152000000.0,2.19,18730000000.0,22570100.0,330.080078125
2021-11-07,1.69569402,6.809003,15971.58984375,5566400000.0,46152000000.0,2.19,18730000000.0,22570100.0,330.080078125
2021-11-08,1.69569402,6.809003,15982.3603515625,5723650000.0,46152000000.0,2.19,18730000000.0,20897000.0,330.9934387207031
2021-11-09,1.69569402,6.809003,15886.5400390625,5574660000.0,46152000000.0,2.19,18730000000.0,21307400.0,329.97198486328125
2021-11-10,1.69569402,6.809003,15622.7099609375,5369110000.0,46152000000.0,2.19,18730000000.0,25500900.0,324.9136657714844
2021-11-11,1.69569402,6.809003,15704.2802734375,4570460000.0,46152000000.0,2.19,18730000000.0,16849800.0,326.51458740234375
2021-11-12,1.69569402,6.809003,15860.9599609375,5446540000.0,46152000000.0,2.19,18730000000.0,23831000.0,330.7282409667969
2021-11-13,1.69569402,6.809003,15860.9599609375,5446540000.0,46152000000.0,2.19,18730000000.0,23831000.0,330.7282409667969
2021-11-14,1.69569402,6.809003,15860.9599609375,5446540000.0,46152000000.0,2.19,18730000000.0,23831000.0,330.7282409667969
2021-11-15,1.69569402,6.809003,15853.849609375,5020180000.0,46152000000.0,2.19,18730000000.0,16723000.0,330.08984375
2021-11-16,1.69569402,6.809003,15973.8603515625,5533020000.0,46152000000.0,2.19,18730000000.0,20886800.0,333.4686584472656
2021-11-17,1.69569402,6.809003,15921.5703125,5049320000.0,46152000000.0,2.19,18730000000.0,19053400.0,333.6949462890625
2021-11-18,1.69569402,6.809003,15993.7099609375,5391360000.0,46152000000.0,2.19,18730000000.0,22463500.0,335.810546875
2021-11-19,1.69569402,6.809003,16057.4404296875,4875310000.0,46152000000.0,2.19,18730000000.0,21963400.0,337.6211242675781
2021-11-20,1.69569402,6.809003,16057.4404296875,4875310000.0,46152000000.0,2.19,18730000000.0,21963400.0,337.6211242675781
2021-11-21,1.69569402,6.809003,16057.4404296875,4875310000.0,46152000000.0,2.19,18730000000.0,21963400.0,337.6211242675781
2021-11-22,1.69569402,6.809003,15854.759765625,5567830000.0,46152000000.0,2.19,18730000000.0,31031100.0,334.3935546875
2021-11-23,1.69569402,6.809003,15775.1396484375,5434380000.0,46152000000.0,2.19,18730000000.0,30427600.0,332.2779846191406
2021-11-24,1.69569402,6.809003,15845.23046875,4197090000.0,46152000000.0,2.19,18730000000.0,21661300.0,332.50433349609375
2021-11-25,1.69569402,6.809003,15845.23046875,4197090000.0,46152000000.0,2.19,18730000000.0,21661300.0,332.50433349609375
2021-11-26,1.69569402,6.809003,15491.66015625,3502170000.0,46152000000.0,2.19,18730000000.0,24217200.0,324.4059143066406
2021-11-27,1.69569402,6.809003,15491.66015625,3502170000.0,46152000000.0,2.19,18730000000.0,24217200.0,324.4059143066406
2021-11-28,1.69569402,6.809003,15491.66015625,3502170000.0,46152000000.0,2.19,18730000000.0,24217200.0,324.4059143066406
2021-11-29,1.69569402,6.809003,15782.830078125,4836230000.0,46152000000.0,2.19,18730000000.0,28563500.0,331.2447814941406
2021-11-30,1.69569402,6.809003,15537.6904296875,6631470000.0,46152000000.0,2.19,18730000000.0,42885600.0,325.3014221191406
2021-12-01,1.69569402,7.036403,15254.0498046875,6320260000.0,46152000000.0,2.19,18730000000.0,33337600.0,324.799560546875
2021-12-02,1.69569402,7.036403,15381.3203125,5418340000.0,46152000000.0,2.19,18730000000.0,30766000.0,324.218994140625
2021-12-03,1.69569402,7.036403,15085.4697265625,5900290000.0,46152000000.0,2.19,18730000000.0,41779300.0,317.8426818847656
2021-12-04,1.69569402,7.036403,15085.4697265625,5900290000.0,46152000000.0,2.19,18730000000.0,41779300.0,317.8426818847656
2021-12-05,1.69569402,7.036403,15085.4697265625,5900290000.0,46152000000.0,2.19,18730000000.0,41779300.0,317.8426818847656
2021-12-06,1.69569402,7.036403,15225.150390625,5115230000.0,46152000000.0,2.19,18730000000.0,30032600.0,320.9717712402344
2021-12-07,1.69569402,7.036403,15686.919921875,5116490000.0,46152000000.0,2.19,18730000000.0,31021900.0,329.5621337890625
2021-12-08,1.69569402,7.036403,15786.990234375,4615390000.0,46152000000.0,2.19,18730000000.0,24761000.0,329.6112976074219
2021-12-09,1.69569402,7.036403,15517.3701171875,4515600000.0,46152000000.0,2.19,18730000000.0,22214200.0,327.7712707519531
2021-12-10,1.69569402,7.036403,15630.599609375,4426210000.0,46152000000.0,2.19,18730000000.0,38095700.0,337.0602722167969
2021-12-11,1.69569402,7.036403,15630.599609375,4426210000.0,46152000000.0,2.19,18730000000.0,38095700.0,337.0602722167969
2021-12-12,1.69569402,7.036403,15630.599609375,4426210000.0,46152000000.0,2.19,18730000000.0,38095700.0,337.0602722167969
2021-12-13,1.69569402,7.036403,15413.2802734375,4573920000.0,46152000000.0,2.19,18730000000.0,28899400.0,333.970458984375
2021-12-14,1.69569402,7.036403,15237.6396484375,4865990000.0,46152000000.0,2.19,18730000000.0,44438700.0,323.08740234375
2021-12-15,1.69569402,7.036403,15565.580078125,5343920000.0,46152000000.0,2.19,18730000000.0,35381100.0,329.29644775390625
2021-12-16,1.69569402,7.036403,15180.4296875,4906480000.0,46152000000.0,2.19,18730000000.0,35034800.0,319.7024230957031
2021-12-17,1.69569402,7.036403,15169.6796875,7668770000.0,46152000000.0,2.19,18730000000.0,47750300.0,318.6200256347656
2021-12-18,1.69569402,7.036403,15169.6796875,7668770000.0,46152000000.0,2.19,18730000000.0,47750300.0,318.6200256347656
2021-12-19,1.69569402,7.036403,15169.6796875,7668770000.0,46152000000.0,2.19,18730000000.0,47750300.0,318.6200256347656
2021-12-20,1.69569402,7.036403,14980.9404296875,4602640000.0,46152000000.0,2.19,18730000000.0,28326500.0,314.792236328125
2021-12-21,1.69569402,7.036403,15341.08984375,4581720000.0,46152000000.0,2.19,18730000000.0,24740600.0,322.05419921875
2021-12-22,1.69569402,7.036403,15521.8896484375,4107900000.0,46152000000.0,2.19,18730000000.0,24831500.0,327.8696594238281
2021-12-23,1.69569402,7.036403,15653.3701171875,3935010000.0,46152000000.0,2.19,18730000000.0,19617800.0,329.3358154296875
2021-12-24,1.69569402,7.036403,15653.3701171875,3935010000.0,46152000000.0,2.19,18730000000.0,19617800.0,329.3358154296875
2021-12-25,1.69569402,7.036403,15653.3701171875,3935010000.0,46152000000.0,2.19,18730000000.0,19617800.0,329.3358154296875
2021-12-26,1.69569402,7.036403,15653.3701171875,3935010000.0,46152000000.0,2.19,18730000000.0,19617800.0,329.3358154296875
2021-12-27,1.69569402,7.036403,15871.259765625,3743920000.0,46152000000.0,2.19,18730000000.0,19947000.0,336.9717102050781
2021-12-28,1.69569402,7.036403,15781.7197265625,3648500000.0,46152000000.0,2.19,18730000000.0,15661500.0,335.7908935546875
2021-12-29,1.69569402,7.036403,15766.2197265625,3714380000.0,46152000000.0,2.19,18730000000.0,15042000.0,336.47967529296875
2021-12-30,1.69569402,7.036403,15741.5595703125,3750920000.0,46152000000.0,2.19,18730000000.0,15994500.0,333.8917236328125
2021-12-31,1.69569402,7.036403,15644.9697265625,3392580000.0,46152000000.0,2.19,27345000000.0,18000800.0,330.93975830078125
2022-01-01,-0.410338185,7.479873,15644.9697265625,3392580000.0,45317000000.0,2.73,27345000000.0,18000800.0,330.93975830078125
2022-01-02,-0.410338185,7.479873,15644.9697265625,3392580000.0,45317000000.0,2.73,27345000000.0,18000800.0,330.93975830078125
2022-01-03,-0.410338185,7.479873,15832.7998046875,4429960000.0,45317000000.0,2.73,27345000000.0,28865100.0,329.3948669433594
2022-01-04,-0.410338185,7.479873,15622.7197265625,5131110000.0,45317000000.0,2.73,27345000000.0,32674300.0,323.74664306640625
2022-01-05,-0.410338185,7.479873,15100.169921875,5031850000.0,45317000000.0,2.73,27345000000.0,40054300.0,311.3187255859375
2022-01-06,-0.410338185,7.479873,15080.8603515625,4790820000.0,45317000000.0,2.73,27345000000.0,39646100.0,308.8587341308594
2022-01-07,-0.410338185,7.479873,14935.900390625,4238070000.0,45317000000.0,2.73,27345000000.0,32720000.0,309.01617431640625
2022-01-08,-0.410338185,7.479873,14935.900390625,4238070000.0,45317000000.0,2.73,27345000000.0,32720000.0,309.01617431640625
2022-01-09,-0.410338185,7.479873,14935.900390625,4238070000.0,45317000000.0,2.73,27345000000.0,32720000.0,309.01617431640625
2022-01-10,-0.410338185,7.479873,14942.830078125,5317180000.0,45317000000.0,2.73,27345000000.0,44289500.0,309.2424621582031
2022-01-11,-0.410338185,7.479873,15153.4501953125,4390710000.0,45317000000.0,2.73,27345000000.0,29386800.0,309.94110107421875
2022-01-12,-0.410338185,7.479873,15188.3896484375,4338530000.0,45317000000.0,2.73,27345000000.0,34372200.0,313.178466796875
2022-01-13,-0.410338185,7.479873,14806.8095703125,4302020000.0,45317000000.0,2.73,27345000000.0,45366000.0,299.9239501953125
2022-01-14,-0.410338185,7.479873,14893.75,4374020000.0,45317000000.0,2.73,27345000000.0,39846400.0,305.2375793457031
2022-01-15,-0.410338185,7.479873,14893.75,4374020000.0,45317000000.0,2.73,27345000000.0,39846400.0,305.2375793457031
2022-01-16,-0.410338185,7.479873,14893.75,4374020000.0,45317000000.0,2.73,27345000000.0,39846400.0,305.2375793457031
2022-01-17,-0.410338185,7.479873,14893.75,4374020000.0,45317000000.0,2.73,27345000000.0,39846400.0,305.2375793457031
2022-01-18,-0.410338185,7.479873,14506.900390625,5060790000.0,45317000000.0,2.73,27345000000.0,42333200.0,297.80841064453125
2022-01-19,-0.410338185,7.479873,14340.259765625,4665340000.0,45317000000.0,2.73,27345000000.0,45933900.0,298.4775085449219
2022-01-20,-0.410338185,7.479873,14154.01953125,5102050000.0,45317000000.0,2.73,27345000000.0,35380700.0,296.775146484375
2022-01-21,-0.410338185,7.479873,13768.919921875,5870830000.0,45317000000.0,2.73,27345000000.0,57984400.0,291.2942810058594
2022-01-22,-0.410338185,7.479873,13768.919921875,5870830000.0,45317000000.0,2.73,27345000000.0,57984400.0,291.2942810058594
2022-01-23,-0.410338185,7.479873,13768.919921875,5870830000.0,45317000000.0,2.73,27345000000.0,57984400.0,291.2942810058594
2022-01-24,-0.410338185,7.479873,13855.1298828125,6998770000.0,45317000000.0,2.73,27345000000.0,85731500.0,291.6288146972656
2022-01-25,-0.410338185,7.479873,13539.2900390625,5019380000.0,45317000000.0,2.73,27345000000.0,72848600.0,283.87493896484375
2022-01-26,-0.410338185,7.479873,13542.1201171875,5771140000.0,45317000000.0,2.73,27345000000.0,90428900.0,291.9634094238281
2022-01-27,-0.410338185,7.479873,13352.7802734375,5177380000.0,45317000000.0,2.73,27345000000.0,53481300.0,295.0433349609375
2022-01-28,-0.410338185,7.479873,13770.5703125,4971930000.0,45317000000.0,2.73,27345000000.0,49743700.0,303.3286437988281
2022-01-29,-0.410338185,7.479873,13770.5703125,4971930000.0,45317000000.0,2.73,27345000000.0,49743700.0,303.3286437988281
2022-01-30,-0.410338185,7.479873,13770.5703125,4971930000.0,45317000000.0,2.73,27345000000.0,49743700.0,303.3286437988281
2022-01-31,-0.410338185,7.479873,14239.8798828125,5124940000.0,45317000000.0,2.73,27345000000.0,46444500.0,306.005126953125
2022-02-01,-0.410338185,7.871064,14346.0,4671850000.0,45317000000.0,2.73,27345000000.0,40950400.0,303.8206481933594
2022-02-02,-0.410338185,7.871064,14417.5498046875,4673140000.0,45317000000.0,2.73,27345000000.0,36636000.0,308.4454040527344
2022-02-03,-0.410338185,7.871064,13878.8203125,4326300000.0,45317000000.0,2.73,27345000000.0,43730000.0,296.4307861328125
2022-02-04,-0.410338185,7.871064,14098.009765625,4121340000.0,45317000000.0,2.73,27345000000.0,35096500.0,301.0457458496094
2022-02-05,-0.410338185,7.871064,14098.009765625,4121340000.0,45317000000.0,2.73,27345000000.0,35096500.0,301.0457458496094
2022-02-06,-0.410338185,7.871064,14098.009765625,4121340000.0,45317000000.0,2.73,27345000000.0,35096500.0,301.0457458496094
2022-02-07,-0.410338185,7.871064,14015.669921875,4268730000.0,45317000000.0,2.73,27345000000.0,28533300.0,296.1355895996094
2022-02-08,-0.410338185,7.871064,14194.4501953125,4293770000.0,45317000000.0,2.73,27345000000.0,32421200.0,299.68780517578125
2022-02-09,-0.410338185,7.871064,14490.3701171875,4729730000.0,45317000000.0,2.73,27345000000.0,31284700.0,306.2314453125
2022-02-10,-0.410338185,7.871064,14185.6396484375,5212510000.0,45317000000.0,2.73,27345000000.0,45386200.0,297.54266357421875
2022-02-11,-0.410338185,7.871064,13791.150390625,5237320000.0,45317000000.0,2.73,27345000000.0,39175600.0,290.32012939453125
2022-02-12,-0.410338185,7.871064,13791.150390625,5237320000.0,45317000000.0,2.73,27345000000.0,39175600.0,290.32012939453125
2022-02-13,-0.410338185,7.871064,13791.150390625,5237320000.0,45317000000.0,2.73,27345000000.0,39175600.0,290.32012939453125
2022-02-14,-0.410338185,7.871064,13790.919921875,4347350000.0,45317000000.0,2.73,27345000000.0,36359500.0,290.2807922363281
2022-02-15,-0.410338185,7.871064,14139.759765625,4416840000.0,45317000000.0,2.73,27345000000.0,27058300.0,295.66326904296875
2022-02-16,-0.410338185,7.871064,14124.08984375,4238560000.0,45317000000.0,2.73,27345000000.0,29982100.0,295.3181457519531
2022-02-17,-0.410338185,7.871064,13716.7197265625,4278370000.0,45317000000.0,2.73,27345000000.0,32461600.0,286.67059326171875
2022-02-18,-0.410338185,7.871064,13548.0703125,4501940000.0,45317000000.0,2.73,27345000000.0,34264000.0,283.9096374511719
2022-02-19,-0.410338185,7.871064,13548.0703125,4501940000.0,45317000000.0,2.73,27345000000.0,34264000.0,283.9096374511719
2022-02-20,-0.410338185,7.871064,13548.0703125,4501940000.0,45317000000.0,2.73,27345000000.0,34264000.0,283.9096374511719
2022-02-21,-0.410338185,7.871064,13548.0703125,4501940000.0,45317000000.0,2.73,27345000000.0,34264000.0,283.9096374511719
2022-02-22,-0.410338185,7.871064,13381.51953125,4849170000.0,45317000000.0,2.73,27345000000.0,41736100.0,283.70263671875
2022-02-23,-0.410338185,7.871064,13037.490234375,4639330000.0,45317000000.0,2.73,27345000000.0,37811200.0,276.3566589355469
2022-02-24,-0.410338185,7.871064,13473.58984375,6180200000.0,45317000000.0,2.73,27345000000.0,56989700.0,290.4766845703125
2022-02-25,-0.410338185,7.871064,13694.6201171875,4628720000.0,45317000000.0,2.73,27345000000.0,32546700.0,293.1587219238281
2022-02-26,-0.410338185,7.871064,13694.6201171875,4628720000.0,45317000000.0,2.73,27345000000.0,32546700.0,293.1587219238281
2022-02-27,-0.410338185,7.871064,13694.6201171875,4628720000.0,45317000000.0,2.73,27345000000.0,32546700.0,293.1587219238281
2022-02-28,-0.410338185,7.871064,13751.400390625,5928130000.0,45317000000.0,2.73,27345000000.0,34627500.0,294.6180419921875
2022-03-01,-0.410338185,8.542456,13532.4599609375,6131350000.0,45317000000.0,2.73,27345000000.0,31217800.0,290.8316650390625
2022-03-02,-0.410338185,8.542456,13752.01953125,5246390000.0,45317000000.0,2.73,27345000000.0,31873000.0,295.99853515625
2022-03-03,-0.410338185,8.542456,13537.9404296875,5092580000.0,45317000000.0,2.73,27345000000.0,27314500.0,291.78814697265625
2022-03-04,-0.410338185,8.542456,13313.4404296875,5343900000.0,45317000000.0,2.73,27345000000.0,32356500.0,285.8127136230469
2022-03-05,-0.410338185,8.542456,13313.4404296875,5343900000.0,45317000000.0,2.73,27345000000.0,32356500.0,285.8127136230469
2022-03-06,-0.410338185,8.542456,13313.4404296875,5343900000.0,45317000000.0,2.73,27345000000.0,32356500.0,285.8127136230469
2022-03-07,-0.410338185,8.542456,12830.9599609375,6195370000.0,45317000000.0,2.73,27345000000.0,43157200.0,275.0156555175781
